ZIP,Month,Usage (GAL),Avg_Temp_F,Total_Rainfall_Inches,Avg_Humidity_Percent,Season,Population_Density
79936-1083  ,2023-06,8976.0,91.0,0.1,25.0,Summer,3200.0
79936-1083  ,2023-07,20944.0,97.0,0.0,20.0,Summer,3200.0
79936-1083  ,2023-08,34408.0,94.0,0.0,22.0,Summer,3200.0
79936-1083  ,2023-09,47872.0,86.0,0.2,30.0,Fall,3200.0
79936-1083  ,2023-10,11968.0,76.0,0.3,40.0,Fall,3200.0
79936-1083  ,2024-03,1496.0,68.0,0.2,42.0,Spring,3200.0
79936-1083  ,2024-04,0.0,74.0,0.3,38.0,Spring,3200.0
79936-1083  ,2024-05,2992.0,83.0,0.2,32.0,Spring,3200.0
79936-1083  ,2024-06,2992.0,92.0,0.1,25.0,Summer,3200.0
79936-1083  ,2024-07,2992.0,98.0,0.0,20.0,Summer,3200.0
79936-1083  ,2024-08,1496.0,,,,,
79936-1083  ,2024-09,4488.0,,,,,
79936-1083  ,2024-10,5984.0,,,,,
79936-1083  ,2024-11,4488.0,,,,,
79936-1083  ,2024-12,4488.0,,,,,
79936-1083  ,2025-01,5984.0,,,,,
79936-1083  ,2025-02,4488.0,,,,,
79936-1083  ,2025-03,4488.0,,,,,
79936-1083  ,2025-04,4488.0,,,,,
79936-7473  ,2020-03,8976.0,,,,,
79936-7473  ,2020-04,8976.0,,,,,
79936-7473  ,2020-05,10472.0,,,,,
79936-7473  ,2020-06,13464.0,,,,,
79936-7473  ,2020-07,10472.0,,,,,
79936-7473  ,2020-08,14960.0,,,,,
79936-7473  ,2020-09,14960.0,,,,,
79936-7473  ,2020-10,14960.0,,,,,
79936-7473  ,2020-11,11968.0,,,,,
79936-7473  ,2020-12,11968.0,,,,,
79936-7473  ,2021-01,11968.0,,,,,
79936-7473  ,2021-02,11968.0,,,,,
79936-7473  ,2021-03,8976.0,,,,,
79936-7473  ,2021-04,10472.0,,,,,
79936-7473  ,2021-05,16456.0,,,,,
79936-7473  ,2021-06,17952.0,,,,,
79936-7473  ,2021-07,16456.0,,,,,
79936-7473  ,2021-08,17952.0,,,,,
79936-7473  ,2021-09,23936.0,,,,,
79936-7473  ,2021-10,20944.0,,,,,
79936-7473  ,2021-11,14960.0,,,,,
79936-7473  ,2021-12,14960.0,,,,,
79936-7473  ,2022-01,11968.0,55.0,0.4,50.0,Winter,3200.0
79936-7473  ,2022-02,10472.0,60.0,0.2,45.0,Winter,3200.0
79936-7473  ,2022-03,13464.0,65.0,0.3,40.0,Spring,3200.0
79936-7473  ,2022-04,13464.0,70.0,0.5,35.0,Spring,3200.0
79936-7473  ,2022-05,11968.0,80.0,0.2,30.0,Spring,3200.0
79936-7473  ,2022-06,13464.0,90.0,0.1,25.0,Summer,3200.0
79936-7473  ,2022-07,8976.0,95.0,0.0,20.0,Summer,3200.0
79936-7473  ,2022-08,11968.0,93.0,0.0,22.0,Summer,3200.0
79936-7473  ,2022-09,11968.0,85.0,0.3,30.0,Fall,3200.0
79936-7473  ,2022-10,10472.0,75.0,0.4,40.0,Fall,3200.0
79936-7473  ,2022-11,8976.0,65.0,0.2,45.0,Fall,3200.0
79936-7473  ,2022-12,10472.0,55.0,0.5,50.0,Winter,3200.0
79936-7473  ,2023-01,8976.0,56.0,0.3,50.0,Winter,3200.0
79936-7473  ,2023-02,10472.0,61.0,0.2,45.0,Winter,3200.0
79936-7473  ,2023-03,8976.0,67.0,0.2,42.0,Spring,3200.0
79936-7473  ,2023-04,10472.0,73.0,0.3,38.0,Spring,3200.0
79936-7473  ,2023-05,8976.0,82.0,0.2,32.0,Spring,3200.0
79936-7473  ,2023-06,8976.0,91.0,0.1,25.0,Summer,3200.0
79936-7473  ,2023-07,5984.0,97.0,0.0,20.0,Summer,3200.0
79936-7473  ,2023-08,7480.0,94.0,0.0,22.0,Summer,3200.0
79936-7473  ,2023-09,8976.0,86.0,0.2,30.0,Fall,3200.0
79936-7473  ,2023-10,5984.0,76.0,0.3,40.0,Fall,3200.0
79936-7473  ,2023-11,7480.0,66.0,0.2,45.0,Fall,3200.0
79936-7473  ,2023-12,7480.0,56.0,0.4,50.0,Winter,3200.0
79936-7473  ,2024-01,5984.0,57.0,0.3,50.0,Winter,3200.0
79936-7473  ,2024-02,7480.0,62.0,0.2,45.0,Winter,3200.0
79936-7473  ,2024-03,8976.0,68.0,0.2,42.0,Spring,3200.0
79936-7473  ,2024-04,7480.0,74.0,0.3,38.0,Spring,3200.0
79936-7473  ,2024-05,8976.0,83.0,0.2,32.0,Spring,3200.0
79936-7473  ,2024-06,8976.0,92.0,0.1,25.0,Summer,3200.0
79936-7473  ,2024-07,8976.0,98.0,0.0,20.0,Summer,3200.0
79936-7473  ,2024-08,8976.0,,,,,
79936-7473  ,2024-09,14960.0,,,,,
79936-7473  ,2024-10,10472.0,,,,,
79936-7473  ,2024-11,10472.0,,,,,
79936-7473  ,2024-12,11968.0,,,,,
79936-7473  ,2025-01,8976.0,,,,,
79936-7473  ,2025-02,10472.0,,,,,
79936-7473  ,2025-03,7480.0,,,,,
79936-7473  ,2025-04,7480.0,,,,,
79938,2020-02,3855708.0,,,,,
79938,2020-03,15759584.0,,,,,
79938,2020-04,18434440.0,,,,,
79938,2020-05,23924280.0,,,,,
79938,2020-06,25297424.0,,,,,
79938,2020-07,26053728.0,,,,,
79938,2020-08,25985132.0,,,,,
79938,2020-09,25061260.0,,,,,
79938,2020-10,21786852.0,,,,,
79938,2020-11,20534232.0,,,,,
79938,2020-12,19411616.0,,,,,
79938,2021-01,19361764.0,,,,,
79938,2021-02,18181344.0,,,,,
79938,2021-03,20505384.0,,,,,
79938,2021-04,23694660.0,,,,,
79938,2021-05,24712676.0,,,,,
79938,2021-06,29406424.0,,,,,
79938,2021-07,27073832.0,,,,,
79938,2021-08,25283856.0,,,,,
79938,2021-09,26098092.0,,,,,
79938,2021-10,25411148.0,,,,,
79938,2021-11,23641036.0,,,,,
79938,2021-12,22787360.0,,,,,
79938,2022-01,22354208.0,55.0,0.4,50.0,Winter,3200.0
79938,2022-02,18957980.0,60.0,0.2,45.0,Winter,3200.0
79938,2022-03,26518524.0,65.0,0.3,40.0,Spring,3200.0
79938,2022-04,26791468.0,70.0,0.5,35.0,Spring,3200.0
79938,2022-05,29198530.0,80.0,0.2,30.0,Spring,3200.0
79938,2022-06,32694520.0,90.0,0.1,25.0,Summer,3200.0
79938,2022-07,31685148.0,95.0,0.0,20.0,Summer,3200.0
79938,2022-08,30674244.0,93.0,0.0,22.0,Summer,3200.0
79938,2022-09,28808312.0,85.0,0.3,30.0,Fall,3200.0
79938,2022-10,24942344.0,75.0,0.4,40.0,Fall,3200.0
79938,2022-11,24186230.0,65.0,0.2,45.0,Fall,3200.0
79938,2022-12,23749270.0,55.0,0.5,50.0,Winter,3200.0
79938,2023-01,25550958.0,56.0,0.3,50.0,Winter,3200.0
79938,2023-02,20816982.0,61.0,0.2,45.0,Winter,3200.0
79938,2023-03,25527682.0,67.0,0.2,42.0,Spring,3200.0
79938,2023-04,28440914.0,73.0,0.3,38.0,Spring,3200.0
79938,2023-05,31893918.0,82.0,0.2,32.0,Spring,3200.0
79938,2023-06,32588488.0,91.0,0.1,25.0,Summer,3200.0
79938,2023-07,38856248.0,97.0,0.0,20.0,Summer,3200.0
79938,2023-08,35549540.0,94.0,0.0,22.0,Summer,3200.0
79938,2023-09,35746220.0,86.0,0.2,30.0,Fall,3200.0
79938,2023-10,32286348.0,76.0,0.3,40.0,Fall,3200.0
79938,2023-11,28751016.0,66.0,0.2,45.0,Fall,3200.0
79938,2023-12,28091380.0,56.0,0.4,50.0,Winter,3200.0
79938,2024-01,30634224.0,57.0,0.3,50.0,Winter,3200.0
79938,2024-02,24761632.0,62.0,0.2,45.0,Winter,3200.0
79938,2024-03,32357200.0,68.0,0.2,42.0,Spring,3200.0
79938,2024-04,34297280.0,74.0,0.3,38.0,Spring,3200.0
79938,2024-05,36414768.0,83.0,0.2,32.0,Spring,3200.0
79938,2024-06,39214788.0,92.0,0.1,25.0,Summer,3200.0
79938,2024-07,41852692.0,98.0,0.0,20.0,Summer,3200.0
79938,2024-08,37982920.0,,,,,
79938,2024-09,39945164.0,,,,,
79938,2024-10,36560768.0,,,,,
79938,2024-11,32156108.0,,,,,
79938,2024-12,35211200.0,,,,,
79938,2025-01,34237648.0,,,,,
79938,2025-02,30812964.0,,,,,
79938,2025-03,37105720.0,,,,,
79938,2025-04,18918920.0,,,,,
79938-5501  ,2020-03,28424.0,,,,,
79938-5501  ,2020-04,28424.0,,,,,
79938-5501  ,2020-05,35904.0,,,,,
79938-5501  ,2020-06,40392.0,,,,,
79938-5501  ,2020-07,46376.0,,,,,
79938-5501  ,2020-08,46376.0,,,,,
79938-5501  ,2020-09,47872.0,,,,,
79938-5501  ,2020-10,44880.0,,,,,
79938-5501  ,2020-11,50864.0,,,,,
79938-5501  ,2020-12,41888.0,,,,,
79938-5501  ,2021-01,10472.0,,,,,
79938-5501  ,2021-02,11968.0,,,,,
79938-5501  ,2021-03,8976.0,,,,,
79938-5501  ,2021-04,7480.0,,,,,
79938-5501  ,2021-05,7480.0,,,,,
79938-5501  ,2021-06,7480.0,,,,,
79938-5501  ,2021-07,2992.0,,,,,
79938-5501  ,2021-08,2992.0,,,,,
79938-5501  ,2021-09,1496.0,,,,,
79938-5501  ,2021-10,1496.0,,,,,
79938-5501  ,2021-11,4488.0,,,,,
79938-5501  ,2022-01,0.0,55.0,0.4,50.0,Winter,3200.0
79938-5501  ,2022-02,1496.0,60.0,0.2,45.0,Winter,3200.0
79938-5501  ,2022-03,5984.0,65.0,0.3,40.0,Spring,3200.0
79938-5501  ,2022-04,7480.0,70.0,0.5,35.0,Spring,3200.0
79938-5501  ,2022-05,10472.0,80.0,0.2,30.0,Spring,3200.0
79938-5501  ,2022-06,7480.0,90.0,0.1,25.0,Summer,3200.0
79938-5501  ,2022-07,7480.0,95.0,0.0,20.0,Summer,3200.0
79938-5501  ,2022-08,7480.0,93.0,0.0,22.0,Summer,3200.0
79938-5501  ,2022-09,7480.0,85.0,0.3,30.0,Fall,3200.0
79938-5501  ,2022-10,7480.0,75.0,0.4,40.0,Fall,3200.0
79938-5501  ,2022-11,7480.0,65.0,0.2,45.0,Fall,3200.0
79938-5501  ,2022-12,5984.0,55.0,0.5,50.0,Winter,3200.0
79938-5501  ,2023-01,5984.0,56.0,0.3,50.0,Winter,3200.0
79938-5501  ,2023-02,5984.0,61.0,0.2,45.0,Winter,3200.0
79938-5501  ,2023-03,5984.0,67.0,0.2,42.0,Spring,3200.0
79938-5501  ,2023-04,7480.0,73.0,0.3,38.0,Spring,3200.0
79938-5501  ,2023-05,7480.0,82.0,0.2,32.0,Spring,3200.0
79938-5501  ,2023-06,5984.0,91.0,0.1,25.0,Summer,3200.0
79938-5501  ,2023-07,7480.0,97.0,0.0,20.0,Summer,3200.0
79938-5501  ,2023-08,7480.0,94.0,0.0,22.0,Summer,3200.0
79938-5501  ,2023-09,11968.0,86.0,0.2,30.0,Fall,3200.0
79938-5501  ,2023-10,11968.0,76.0,0.3,40.0,Fall,3200.0
79938-5501  ,2023-11,13464.0,66.0,0.2,45.0,Fall,3200.0
79938-5501  ,2023-12,16456.0,56.0,0.4,50.0,Winter,3200.0
79938-5501  ,2024-01,17952.0,57.0,0.3,50.0,Winter,3200.0
79938-5501  ,2024-02,16456.0,62.0,0.2,45.0,Winter,3200.0
79938-5501  ,2024-03,23936.0,68.0,0.2,42.0,Spring,3200.0
79938-5501  ,2024-04,17952.0,74.0,0.3,38.0,Spring,3200.0
79938-5501  ,2024-05,17952.0,83.0,0.2,32.0,Spring,3200.0
79938-5501  ,2024-06,4488.0,92.0,0.1,25.0,Summer,3200.0
79938-5501  ,2024-07,10472.0,98.0,0.0,20.0,Summer,3200.0
79938-5501  ,2024-08,10472.0,,,,,
79938-5501  ,2024-09,8976.0,,,,,
79938-5501  ,2024-10,7480.0,,,,,
79938-5501  ,2024-11,8976.0,,,,,
79938-5501  ,2024-12,7480.0,,,,,
79938-5501  ,2025-01,10472.0,,,,,
79938-5501  ,2025-02,5984.0,,,,,
79938-5501  ,2025-03,5984.0,,,,,
79938-5501  ,2025-04,7480.0,,,,,
79938-8981  ,2020-02,24000.0,,,,,
79938-8981  ,2020-03,44000.0,,,,,
79938-8981  ,2020-04,96000.0,,,,,
79938-8981  ,2020-05,38000.0,,,,,
79938-8981  ,2020-06,48000.0,,,,,
79938-8981  ,2020-07,40000.0,,,,,
79938-8981  ,2020-08,48000.0,,,,,
79938-8981  ,2020-09,40000.0,,,,,
79938-8981  ,2020-10,24000.0,,,,,
79938-8981  ,2020-11,12000.0,,,,,
79938-8981  ,2020-12,12000.0,,,,,
79938-8981  ,2021-01,30000.0,,,,,
79938-8981  ,2021-02,18000.0,,,,,
79938-8981  ,2021-03,18000.0,,,,,
79938-8981  ,2021-04,32000.0,,,,,
79938-8981  ,2021-05,54000.0,,,,,
79938-8981  ,2021-06,68000.0,,,,,
79938-8981  ,2021-07,60000.0,,,,,
79938-8981  ,2021-08,50000.0,,,,,
79938-8981  ,2021-09,40000.0,,,,,
79938-8981  ,2021-10,62000.0,,,,,
79938-8981  ,2021-11,32000.0,,,,,
79938-8981  ,2021-12,32000.0,,,,,
79938-8981  ,2022-01,28000.0,55.0,0.4,50.0,Winter,3200.0
79938-8981  ,2022-02,30000.0,60.0,0.2,45.0,Winter,3200.0
79938-8981  ,2022-03,58000.0,65.0,0.3,40.0,Spring,3200.0
79938-8981  ,2022-04,66000.0,70.0,0.5,35.0,Spring,3200.0
79938-8981  ,2022-05,56000.0,80.0,0.2,30.0,Spring,3200.0
79938-8981  ,2022-06,62000.0,90.0,0.1,25.0,Summer,3200.0
79938-8981  ,2022-07,60000.0,95.0,0.0,20.0,Summer,3200.0
79938-8981  ,2022-08,40000.0,93.0,0.0,22.0,Summer,3200.0
79938-8981  ,2022-09,70000.0,85.0,0.3,30.0,Fall,3200.0
79938-8981  ,2022-10,20000.0,75.0,0.4,40.0,Fall,3200.0
79938-8981  ,2022-11,24000.0,65.0,0.2,45.0,Fall,3200.0
79938-8981  ,2022-12,18000.0,55.0,0.5,50.0,Winter,3200.0
79938-8981  ,2023-01,22000.0,56.0,0.3,50.0,Winter,3200.0
79938-8981  ,2023-02,20000.0,61.0,0.2,45.0,Winter,3200.0
79938-8981  ,2023-03,54000.0,67.0,0.2,42.0,Spring,3200.0
79938-8981  ,2023-04,62000.0,73.0,0.3,38.0,Spring,3200.0
79938-8981  ,2023-05,70000.0,82.0,0.2,32.0,Spring,3200.0
79938-8981  ,2023-06,74000.0,91.0,0.1,25.0,Summer,3200.0
79938-8981  ,2023-07,102000.0,97.0,0.0,20.0,Summer,3200.0
79938-8981  ,2023-08,70000.0,94.0,0.0,22.0,Summer,3200.0
79938-8981  ,2023-09,68000.0,86.0,0.2,30.0,Fall,3200.0
79938-8981  ,2023-10,58000.0,76.0,0.3,40.0,Fall,3200.0
79938-8981  ,2023-11,38000.0,66.0,0.2,45.0,Fall,3200.0
79938-8981  ,2023-12,44000.0,56.0,0.4,50.0,Winter,3200.0
79938-8981  ,2024-01,40000.0,57.0,0.3,50.0,Winter,3200.0
79938-8981  ,2024-02,30000.0,62.0,0.2,45.0,Winter,3200.0
79938-8981  ,2024-03,56000.0,68.0,0.2,42.0,Spring,3200.0
79938-8981  ,2024-04,70000.0,74.0,0.3,38.0,Spring,3200.0
79938-8981  ,2024-05,62000.0,83.0,0.2,32.0,Spring,3200.0
79938-8981  ,2024-06,60000.0,92.0,0.1,25.0,Summer,3200.0
79938-8981  ,2024-07,68000.0,98.0,0.0,20.0,Summer,3200.0
79938-8981  ,2024-08,66000.0,,,,,
79938-8981  ,2024-09,48000.0,,,,,
79938-8981  ,2024-10,36000.0,,,,,
79938-8981  ,2024-11,32000.0,,,,,
79938-8981  ,2024-12,20000.0,,,,,
79938-8981  ,2025-01,26000.0,,,,,
79938-8981  ,2025-02,30000.0,,,,,
79938-8981  ,2025-03,30000.0,,,,,
79996,2020-08,8976.0,,,,,
79996,2020-09,8976.0,,,,,
79996,2020-10,10472.0,,,,,
79996,2020-11,17952.0,,,,,
79996,2020-12,43384.0,,,,,
79996,2021-01,1496.0,,,,,
79996,2021-02,55352.0,,,,,
79996,2021-03,44880.0,,,,,
79996,2021-04,35904.0,,,,,
79996,2021-05,37400.0,,,,,
79996,2021-06,70312.0,,,,,
79996,2021-07,47872.0,,,,,
79996,2021-08,68816.0,,,,,
79996,2021-09,49368.0,,,,,
79996,2021-10,46376.0,,,,,
79996,2021-11,46376.0,,,,,
79996,2021-12,38896.0,,,,,
79996,2022-01,38896.0,55.0,0.4,50.0,Winter,3200.0
79996,2022-02,40392.0,60.0,0.2,45.0,Winter,3200.0
79996,2022-03,35904.0,65.0,0.3,40.0,Spring,3200.0
79996,2022-04,31416.0,70.0,0.5,35.0,Spring,3200.0
79996,2022-05,31416.0,80.0,0.2,30.0,Spring,3200.0
79996,2022-06,44880.0,90.0,0.1,25.0,Summer,3200.0
79996,2022-07,53856.0,95.0,0.0,20.0,Summer,3200.0
79996,2022-08,55352.0,93.0,0.0,22.0,Summer,3200.0
79996,2022-09,46376.0,85.0,0.3,30.0,Fall,3200.0
79996,2022-10,46376.0,75.0,0.4,40.0,Fall,3200.0
79996,2022-11,38896.0,65.0,0.2,45.0,Fall,3200.0
79996,2022-12,31416.0,55.0,0.5,50.0,Winter,3200.0
79996,2023-01,53856.0,56.0,0.3,50.0,Winter,3200.0
79996,2023-02,29920.0,61.0,0.2,45.0,Winter,3200.0
79996,2023-03,37400.0,67.0,0.2,42.0,Spring,3200.0
79996,2023-04,46376.0,73.0,0.3,38.0,Spring,3200.0
79996,2023-05,65824.0,82.0,0.2,32.0,Spring,3200.0
79996,2023-06,100232.0,91.0,0.1,25.0,Summer,3200.0
79996,2023-07,163064.0,97.0,0.0,20.0,Summer,3200.0
79996,2023-08,109208.0,94.0,0.0,22.0,Summer,3200.0
79996,2023-09,79288.0,86.0,0.2,30.0,Fall,3200.0
79996,2023-10,62832.0,76.0,0.3,40.0,Fall,3200.0
79996,2023-11,55352.0,66.0,0.2,45.0,Fall,3200.0
79996,2023-12,35904.0,56.0,0.4,50.0,Winter,3200.0
79996,2024-01,56848.0,57.0,0.3,50.0,Winter,3200.0
79996,2024-02,40392.0,62.0,0.2,45.0,Winter,3200.0
79996,2024-03,47872.0,68.0,0.2,42.0,Spring,3200.0
79996,2024-04,32912.0,74.0,0.3,38.0,Spring,3200.0
79996,2024-05,52360.0,83.0,0.2,32.0,Spring,3200.0
79996,2024-06,44880.0,92.0,0.1,25.0,Summer,3200.0
79996,2024-07,41888.0,98.0,0.0,20.0,Summer,3200.0
79996,2024-08,31416.0,,,,,
79996,2024-09,35904.0,,,,,
79996,2024-10,61336.0,,,,,
79996,2024-11,44880.0,,,,,
79996,2024-12,50864.0,,,,,
79996,2025-01,65824.0,,,,,
79996,2025-02,43384.0,,,,,
79996,2025-03,35904.0,,,,,
79999,2020-03,47872.0,,,,,
79999,2020-04,61336.0,,,,,
79999,2020-05,98736.0,,,,,
79999,2020-06,112200.0,,,,,
79999,2020-07,119680.0,,,,,
79999,2020-08,112948.0,,,,,
79999,2020-09,127908.0,,,,,
79999,2020-10,99484.0,,,,,
79999,2020-11,97988.0,,,,,
79999,2020-12,80036.0,,,,,
79999,2021-01,62832.0,,,,,
79999,2021-02,38148.0,,,,,
79999,2021-03,65076.0,,,,,
79999,2021-04,53108.0,,,,,
79999,2021-05,74052.0,,,,,
79999,2021-06,90508.0,,,,,
79999,2021-07,83776.0,,,,,
79999,2021-08,66572.0,,,,,
79999,2021-09,71808.0,,,,,
79999,2021-10,71808.0,,,,,
79999,2021-11,71060.0,,,,,
79999,2021-12,59840.0,,,,,
79999,2022-01,38148.0,55.0,0.4,50.0,Winter,3200.0
79999,2022-02,30668.0,60.0,0.2,45.0,Winter,3200.0
79999,2022-03,60588.0,65.0,0.3,40.0,Spring,3200.0
79999,2022-04,82280.0,70.0,0.5,35.0,Spring,3200.0
79999,2022-05,94996.0,80.0,0.2,30.0,Spring,3200.0
79999,2022-06,143616.0,90.0,0.1,25.0,Summer,3200.0
79999,2022-07,124916.0,95.0,0.0,20.0,Summer,3200.0
79999,2022-08,157828.0,93.0,0.0,22.0,Summer,3200.0
79999,2022-09,86768.0,85.0,0.3,30.0,Fall,3200.0
79999,2022-10,65824.0,75.0,0.4,40.0,Fall,3200.0
79999,2022-11,71060.0,65.0,0.2,45.0,Fall,3200.0
79999,2022-12,61336.0,55.0,0.5,50.0,Winter,3200.0
79999,2023-01,79288.0,56.0,0.3,50.0,Winter,3200.0
79999,2023-02,71060.0,61.0,0.2,45.0,Winter,3200.0
79999,2023-03,74052.0,67.0,0.2,42.0,Spring,3200.0
79999,2023-04,89012.0,73.0,0.3,38.0,Spring,3200.0
79999,2023-05,111452.0,82.0,0.2,32.0,Spring,3200.0
79999,2023-06,126412.0,91.0,0.1,25.0,Summer,3200.0
79999,2023-07,137632.0,97.0,0.0,20.0,Summer,3200.0
79999,2023-08,136136.0,94.0,0.0,22.0,Summer,3200.0
79999,2023-09,134640.0,86.0,0.2,30.0,Fall,3200.0
79999,2023-10,115192.0,76.0,0.3,40.0,Fall,3200.0
79999,2023-11,55352.0,66.0,0.2,45.0,Fall,3200.0
79999,2023-12,47124.0,56.0,0.4,50.0,Winter,3200.0
79999,2024-01,47124.0,57.0,0.3,50.0,Winter,3200.0
79999,2024-02,65076.0,62.0,0.2,45.0,Winter,3200.0
79999,2024-03,99484.0,68.0,0.2,42.0,Spring,3200.0
79999,2024-04,115940.0,74.0,0.3,38.0,Spring,3200.0
79999,2024-05,121176.0,83.0,0.2,32.0,Spring,3200.0
79999,2024-06,129404.0,92.0,0.1,25.0,Summer,3200.0
79999,2024-07,132396.0,98.0,0.0,20.0,Summer,3200.0
79999,2024-08,133892.0,,,,,
79999,2024-09,118932.0,,,,,
79999,2024-10,95744.0,,,,,
79999,2024-11,100232.0,,,,,
79999,2024-12,92004.0,,,,,
79999,2025-01,74052.0,,,,,
79999,2025-02,52360.0,,,,,
79999,2025-03,68816.0,,,,,
79999,2025-04,106964.0,,,,,
